benchmark,profile,candidate_name,family,valid,duplicate,admitted,not_admitted,scored,skip_reason,proxy_cost,approx_delta,is_selected,scored_pool_selectable,selected_via_fallback,placement_hash,source_stage,generated,region_id,region_signature,moved_macro_ids,move_type,legalization_status,legalization_failure_reason,pre_legalization_approx_delta,post_legalization_approx_delta,legalization_displacement_max,legalization_displacement_mean
ibm02,m4b-default,m4b_r1_m4_m103_spread,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,-1.0,False,False,False,9de406c7,6,True,1,04b12e2c,"[4, 103]",spread,legalized,,0.0,-1.0,0.5,0.5
ibm02,m4b-default,m4b_r1_m4_m208_centroid_shift,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,-1.373978316783905,False,False,False,8362d7b1,6,True,1,04b12e2c,"[4, 208]",centroid_shift,legalized,,-1.373978316783905,-1.373978316783905,0.0,0.0
ibm02,m4b-default,m4b_r1_m4_m208_spread,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,0.3328685760498047,False,False,False,78ccb572,6,True,1,04b12e2c,"[4, 208]",spread,legalized,,0.3328685760498047,0.3328685760498047,0.0,0.0
ibm02,m4b-default,m4b_r1_m4_m217_centroid_shift,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,-1.7106750011444092,False,False,False,66f272e5,6,True,1,04b12e2c,"[4, 217]",centroid_shift,legalized,,-1.7106750011444092,-1.7106750011444092,0.0,0.0
ibm02,m4b-default,m4b_r1_m4_m217_spread,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,0.33481788635253906,False,False,False,ce81078c,6,True,1,04b12e2c,"[4, 217]",spread,legalized,,0.33481788635253906,0.33481788635253906,0.0,0.0
ibm02,m4b-default,m4b_r2_m14_m16_centroid_shift,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,-0.043121337890625,False,False,False,6ea2c02c,6,True,2,23eb8691,"[14, 16]",centroid_shift,legalized,,-0.043121337890625,-0.043121337890625,0.0,0.0
ibm02,m4b-default,m4b_r2_m14_m16_spread,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,0.10745048522949219,False,False,False,6a1912d9,6,True,2,23eb8691,"[14, 16]",spread,legalized,,0.10745048522949219,0.10745048522949219,0.0,0.0
ibm02,m4b-default,m4b_r2_m14_m204_centroid_shift,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,8.832070350646973,False,False,False,2210cae2,6,True,2,23eb8691,"[14, 204]",centroid_shift,legalized,,6.811272621154785,8.832070350646973,0.5,0.5
ibm02,m4b-default,m4b_r2_m14_m204_spread,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,2.88936710357666,False,False,False,277fb0cb,6,True,2,23eb8691,"[14, 204]",spread,legalized,,-4.749678611755371,2.88936710357666,2.0,2.0
ibm02,m4b-default,m4b_r2_m14_m90_centroid_shift,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,-0.043121337890625,False,False,False,9fa1ae28,6,True,2,23eb8691,"[14, 90]",centroid_shift,legalized,,-0.043121337890625,-0.043121337890625,0.0,0.0
ibm02,m4b-default,m4b_r2_m14_m90_spread,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,0.1914653778076172,False,False,False,9c83e412,6,True,2,23eb8691,"[14, 90]",spread,legalized,,0.1914653778076172,0.1914653778076172,0.0,0.0
ibm02,m4b-default,m4b_r2_m3_m14_centroid_shift,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,-0.043121337890625,False,False,False,46cb5e02,6,True,2,23eb8691,"[3, 14]",centroid_shift,legalized,,-0.043121337890625,-0.043121337890625,0.5,0.5
ibm02,m4b-default,m4b_r2_m3_m14_spread,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,0.07522392272949219,False,False,False,31cff36e,6,True,2,23eb8691,"[3, 14]",spread,legalized,,0.07522392272949219,0.07522392272949219,0.0,0.0
ibm02,m4b-default,m4b_r2_m3_m16_centroid_shift,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,0.0,False,False,False,1574b1ab,6,True,2,23eb8691,"[3, 16]",centroid_shift,legalized,,0.0,0.0,0.5,0.5
ibm02,m4b-default,m4b_r2_m3_m16_spread,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,0.0,False,False,False,ea00660f,6,True,2,23eb8691,"[3, 16]",spread,legalized,,0.0,0.0,0.5,0.5
ibm02,m4b-default,m4b_r2_m3_m204_centroid_shift,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,10.776562690734863,False,False,False,06e407e4,6,True,2,23eb8691,"[3, 204]",centroid_shift,legalized,,6.85439395904541,10.776562690734863,0.5,0.5
ibm02,m4b-default,m4b_r2_m3_m204_spread,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,3.7384796142578125,False,False,False,530465e4,6,True,2,23eb8691,"[3, 204]",spread,legalized,,8.213282585144043,3.7384796142578125,1.4142135623730951,1.4142135623730951
ibm02,m4b-default,m4b_r2_m3_m253_centroid_shift,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,-0.32088136672973633,False,False,False,3a140413,6,True,2,23eb8691,"[3, 253]",centroid_shift,legalized,,-0.32088136672973633,-0.32088136672973633,0.5,0.5
ibm02,m4b-default,m4b_r2_m3_m253_spread,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,0.4751548767089844,False,False,False,440ac768,6,True,2,23eb8691,"[3, 253]",spread,legalized,,0.4751548767089844,0.4751548767089844,0.0,0.0
ibm02,m4b-default,m4b_r2_m3_m90_centroid_shift,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,0.0,False,False,False,cc7a0c90,6,True,2,23eb8691,"[3, 90]",centroid_shift,legalized,,0.0,0.0,0.5,0.5
ibm02,m4b-default,m4b_r2_m3_m90_spread,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,0.0,False,False,False,a7c218fa,6,True,2,23eb8691,"[3, 90]",spread,legalized,,0.0,0.0,0.0,0.0
ibm02,m4b-default,m4b_r3_m12_m22_centroid_shift,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,15.366144835948944,False,False,False,48568649,6,True,3,777275ef,"[12, 22]",centroid_shift,legalized,,-0.8358855843544006,15.366144835948944,5.0990195135927845,3.667543745546287
ibm02,m4b-default,m4b_r3_m12_m22_spread,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,19.068234384059906,False,False,False,2dc77094,6,True,3,777275ef,"[12, 22]",spread,legalized,,-0.7923409938812256,19.068234384059906,5.0990195135927845,3.7995097567963922
ibm02,m4b-default,m4b_r3_m12_m23_centroid_shift,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,7.48086142539978,False,False,False,d598886d,6,True,3,777275ef,"[12, 23]",centroid_shift,legalized,,-0.16316676139831543,7.48086142539978,2.23606797749979,2.23606797749979
ibm02,m4b-default,m4b_r3_m12_m23_spread,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,7.02765965461731,False,False,False,8005f3f3,6,True,3,777275ef,"[12, 23]",spread,legalized,,0.27509093284606934,7.02765965461731,2.5,1.5
ibm02,m4b-default,m4b_r3_m12_m31_centroid_shift,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,5.960569143295288,False,False,False,dd9e1a06,6,True,3,777275ef,"[12, 31]",centroid_shift,legalized,,-1.6834590435028076,5.960569143295288,2.23606797749979,2.23606797749979
ibm02,m4b-default,m4b_r3_m12_m31_spread,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,7.585348606109619,False,False,False,cba7028a,6,True,3,777275ef,"[12, 31]",spread,legalized,,0.5763134956359863,7.585348606109619,2.5,2.5
ibm02,m4b-default,m4b_r3_m12_m33_centroid_shift,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,7.674274206161499,False,False,False,2b7915be,6,True,3,777275ef,"[12, 33]",centroid_shift,legalized,,-0.4697539806365967,7.674274206161499,2.23606797749979,2.1488103951543103
ibm02,m4b-default,m4b_r3_m12_m33_spread,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,6.716827154159546,False,False,False,1c7d5ade,6,True,3,777275ef,"[12, 33]",spread,legalized,,0.18352627754211426,6.716827154159546,2.5495097567963922,2.524754878398196
ibm02,m4b-default,m4b_r3_m12_m34_centroid_shift,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,7.787339448928833,False,False,False,f6ef84a9,6,True,3,777275ef,"[12, 34]",centroid_shift,legalized,,0.1433112621307373,7.787339448928833,2.23606797749979,2.23606797749979
ibm02,m4b-default,m4b_r3_m12_m34_spread,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,7.70416259765625,False,False,False,78b20015,6,True,3,777275ef,"[12, 34]",spread,legalized,,0.6492538452148438,7.70416259765625,2.5,2.5
ibm02,m4b-default,m4b_r3_m12_m37_centroid_shift,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,9.071593999862671,False,False,False,ae2167e8,6,True,3,777275ef,"[12, 37]",centroid_shift,legalized,,0.36383354663848877,9.071593999862671,3.640054944640259,2.938061461070024
ibm02,m4b-default,m4b_r3_m12_m37_spread,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,18.095123291015625,False,False,False,70c8be73,6,True,3,777275ef,"[12, 37]",spread,legalized,,-0.8662899732589722,18.095123291015625,4.272001872658765,3.3860009363293826
ibm02,m4b-default,m4b_r3_m12_m42_centroid_shift,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,14.392009258270264,False,False,False,8357facf,6,True,3,777275ef,"[12, 42]",centroid_shift,legalized,,-1.4363679885864258,14.392009258270264,2.8284271247461903,2.53224755112299
ibm02,m4b-default,m4b_r3_m12_m42_spread,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,18.50364375114441,False,False,False,fa24c4bd,6,True,3,777275ef,"[12, 42]",spread,legalized,,1.3206760883331299,18.50364375114441,3.2015621187164243,2.850781059358212
ibm02,m4b-default,m4b_r3_m12_m45_centroid_shift,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,17.079883992671967,False,False,False,84650551,6,True,3,777275ef,"[12, 45]",centroid_shift,legalized,,-0.2809109091758728,17.079883992671967,3.605551275463989,2.9208096264818897
ibm02,m4b-default,m4b_r3_m12_m45_spread,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,16.392100751399994,False,False,False,c8d9fbfa,6,True,3,777275ef,"[12, 45]",spread,legalized,,-0.36585962772369385,16.392100751399994,4.031128874149275,3.133598425824532
ibm02,m4b-default,m4b_r4_m0_m18_centroid_shift,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,16.442402839660645,False,False,False,89981df8,6,True,4,9fc64ac1,"[0, 18]",centroid_shift,legalized,,0.12128162384033203,16.442402839660645,2.8284271247461903,2.53224755112299
ibm02,m4b-default,m4b_r4_m0_m18_spread,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,13.9724702835083,False,False,False,9929cfe0,6,True,4,9fc64ac1,"[0, 18]",spread,legalized,,0.5021505355834961,13.9724702835083,2.8284271247461903,1.6642135623730951
ibm02,m4b-default,m4b_r4_m0_m19_centroid_shift,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,14.621394157409668,False,False,False,1b62a258,6,True,4,9fc64ac1,"[0, 19]",centroid_shift,legalized,,-0.2362060546875,14.621394157409668,2.8284271247461903,2.53224755112299
ibm02,m4b-default,m4b_r4_m0_m19_spread,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,12.843342781066895,False,False,False,b3fcd3ce,6,True,4,9fc64ac1,"[0, 19]",spread,legalized,,0.35535144805908203,12.843342781066895,2.5,2.368033988749895
ibm02,m4b-default,m4b_r4_m0_m1_centroid_shift,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,3.327958106994629,False,False,False,d2230a23,6,True,4,9fc64ac1,"[0, 1]",centroid_shift,legalized,,0.03469276428222656,3.327958106994629,2.23606797749979,1.368033988749895
ibm02,m4b-default,m4b_r4_m0_m1_spread,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,29.750191688537598,False,False,False,d0bdb788,6,True,4,9fc64ac1,"[0, 1]",spread,legalized,,0.5684976577758789,29.750191688537598,4.272001872658765,3.2540349250792775
ibm02,m4b-default,m4b_r4_m0_m21_centroid_shift,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,8.1885404586792,False,False,False,860af5fd,6,True,4,9fc64ac1,"[0, 21]",centroid_shift,legalized,,0.7076425552368164,8.1885404586792,2.23606797749979,2.23606797749979
ibm02,m4b-default,m4b_r4_m0_m21_spread,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,7.521780014038086,False,False,False,94fbbb0c,6,True,4,9fc64ac1,"[0, 21]",spread,legalized,,0.2755861282348633,7.521780014038086,1.8027756377319946,1.1513878188659974
ibm02,m4b-default,m4b_r4_m0_m28_centroid_shift,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,526.9488687515259,False,False,False,f0f100a7,6,True,4,9fc64ac1,"[0, 28]",centroid_shift,legalized,,35.14828681945801,526.9488687515259,9.82344135219425,6.02975466484702
ibm02,m4b-default,m4b_r4_m0_m28_spread,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,521.7072095870972,False,False,False,20ede902,6,True,4,9fc64ac1,"[0, 28]",spread,legalized,,-33.564242362976074,521.7072095870972,11.280514172678478,11.280514172678478
ibm02,m4b-default,m4b_r4_m0_m2_centroid_shift,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,14.49612045288086,False,False,False,87249518,6,True,4,9fc64ac1,"[0, 2]",centroid_shift,legalized,,0.7749710083007812,14.49612045288086,2.8284271247461903,2.53224755112299
ibm02,m4b-default,m4b_r4_m0_m2_spread,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,13.325190544128418,False,False,False,86bc3309,6,True,4,9fc64ac1,"[0, 2]",spread,legalized,,-0.06390762329101562,13.325190544128418,2.5,1.5
ibm02,m4b-default,m4b_r4_m0_m7_centroid_shift,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,13.027868270874023,False,False,False,67e8d189,6,True,4,9fc64ac1,"[0, 7]",centroid_shift,legalized,,1.2603797912597656,13.027868270874023,3.0,1.75
ibm02,m4b-default,m4b_r4_m0_m7_spread,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,12.939791679382324,False,False,False,96b6d7cf,6,True,4,9fc64ac1,"[0, 7]",spread,legalized,,-0.7979040145874023,12.939791679382324,3.0,3.0
ibm02,m4b-default,m4b_r4_m0_m9_centroid_shift,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,5.3722991943359375,False,False,False,0f7cb272,6,True,4,9fc64ac1,"[0, 9]",centroid_shift,legalized,,-0.3080911636352539,5.3722991943359375,2.23606797749979,2.118033988749895
ibm02,m4b-default,m4b_r4_m0_m9_spread,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,7.778683662414551,False,False,False,b7e31d12,6,True,4,9fc64ac1,"[0, 9]",spread,legalized,,0.7027387619018555,7.778683662414551,2.0615528128088303,2.0615528128088303
ibm02,m4b-default,m4b_r5_m56_m108_centroid_shift,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,-5.3662567138671875,False,False,False,00360721,6,True,5,bc02b1a8,"[56, 108]",centroid_shift,legalized,,54.939414978027344,-5.3662567138671875,2.0962024343467007,1.7552079983598978
ibm02,m4b-default,m4b_r5_m56_m108_spread,m4b_region_repair,False,False,False,True,False,overlap_unresolved,,,False,False,False,,6,True,5,bc02b1a8,"[56, 108]",spread,failed,overlap_unresolved,1.8411121368408203,,1.5811388300841898,0.7905698632690225
ibm02,m4b-default,m4b_r5_m56_m120_centroid_shift,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,-10.258811950683594,False,False,False,78d6c50a,6,True,5,bc02b1a8,"[56, 120]",centroid_shift,legalized,,-3.9373207092285156,-10.258811950683594,1.4142135623730951,1.4142135623730951
ibm02,m4b-default,m4b_r5_m56_m120_spread,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,5.537876129150391,False,False,False,0be2448a,6,True,5,bc02b1a8,"[56, 120]",spread,legalized,,0.20702838897705078,5.537876129150391,1.5811388300841898,1.040569415042095
ibm02,m4b-default,m4b_r5_m56_m124_centroid_shift,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,-3.194957733154297,False,False,False,de90d3ca,6,True,5,bc02b1a8,"[56, 124]",centroid_shift,legalized,,1.0946197509765625,-3.194957733154297,2.0615528128088303,1.2807764064044151
ibm02,m4b-default,m4b_r5_m56_m124_spread,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,-1.3552970886230469,False,False,False,691b688e,6,True,5,bc02b1a8,"[56, 124]",spread,legalized,,0.3376731872558594,-1.3552970886230469,2.5,1.5
ibm02,m4b-default,m4b_r5_m56_m156_centroid_shift,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,-5.650642395019531,False,False,False,fb138813,6,True,5,bc02b1a8,"[56, 156]",centroid_shift,legalized,,0.6708488464355469,-5.650642395019531,1.4142135623730951,1.4142135623730951
ibm02,m4b-default,m4b_r5_m56_m156_spread,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,-4.928810119628906,False,False,False,f8a67743,6,True,5,bc02b1a8,"[56, 156]",spread,legalized,,-0.7784175872802734,-4.928810119628906,1.5811388300841898,1.5811388300841898
ibm02,m4b-default,m4b_r5_m56_m157_centroid_shift,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,-4.597557067871094,False,False,False,e69a6ef7,6,True,5,bc02b1a8,"[56, 157]",centroid_shift,legalized,,1.7239341735839844,-4.597557067871094,1.4142135623730951,1.4142135623730951
ibm02,m4b-default,m4b_r5_m56_m157_spread,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,-2.3580894470214844,False,False,False,6dd9bf05,6,True,5,bc02b1a8,"[56, 157]",spread,legalized,,1.1614875793457031,-2.3580894470214844,2.5495097567963922,2.5495097567963922
ibm02,m4b-default,m4b_r5_m56_m57_centroid_shift,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,8.354236602783203,False,False,False,313aa3c1,6,True,5,bc02b1a8,"[56, 57]",centroid_shift,legalized,,1.577981948852539,8.354236602783203,2.5,1.9571067811865475
ibm02,m4b-default,m4b_r5_m56_m57_spread,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,9.125387191772461,False,False,False,8b63595e,6,True,5,bc02b1a8,"[56, 57]",spread,legalized,,1.1765937805175781,9.125387191772461,2.5495097567963922,2.1761426972641935
ibm02,m4b-default,m4b_r5_m56_m91_centroid_shift,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,8.798713684082031,False,False,False,4c9104c4,6,True,5,bc02b1a8,"[56, 91]",centroid_shift,legalized,,1.4205284118652344,8.798713684082031,2.692582403567252,2.0533979829701736
ibm02,m4b-default,m4b_r5_m56_m91_spread,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,14.497337341308594,False,False,False,b0d67d1e,6,True,5,bc02b1a8,"[56, 91]",spread,legalized,,0.9682674407958984,14.497337341308594,4.527692569068709,3.1652341034003517
ibm02,m4b-default,m4b_r5_m56_m97_centroid_shift,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,-6.325672149658203,False,False,False,526e36d8,6,True,5,bc02b1a8,"[56, 97]",centroid_shift,legalized,,2.435558319091797,-6.325672149658203,1.4142135623730951,0.9571067811865476
ibm02,m4b-default,m4b_r5_m56_m97_spread,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,-3.0340824127197266,False,False,False,b293c42d,6,True,5,bc02b1a8,"[56, 97]",spread,legalized,,2.036510467529297,-3.0340824127197266,2.5495097567963922,1.5247548783981961
ibm02,m4b-default,m4b_r6_m5_m10_centroid_shift,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,-0.40710949897766113,False,False,False,a63234c2,6,True,6,315cf999,"[5, 10]",centroid_shift,legalized,,0.09289050102233887,-0.40710949897766113,0.5,0.5
ibm02,m4b-default,m4b_r6_m5_m10_spread,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,-0.061514854431152344,False,False,False,fa98205f,6,True,6,315cf999,"[5, 10]",spread,legalized,,-0.061514854431152344,-0.061514854431152344,0.0,0.0
ibm02,m4b-default,m4b_r6_m5_m11_centroid_shift,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,5.276689291000366,False,False,False,b4e0eedb,6,True,6,315cf999,"[5, 11]",centroid_shift,legalized,,0.23232436180114746,5.276689291000366,1.118033988749895,1.118033988749895
ibm02,m4b-default,m4b_r6_m5_m11_spread,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,0.599212646484375,False,False,False,7c5ccafc,6,True,6,315cf999,"[5, 11]",spread,legalized,,-0.4863605499267578,0.599212646484375,1.118033988749895,1.118033988749895
ibm02,m4b-default,m4b_r6_m5_m17_centroid_shift,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,-0.5887970924377441,False,False,False,8a457a83,6,True,6,315cf999,"[5, 17]",centroid_shift,legalized,,-0.5887970924377441,-0.5887970924377441,0.0,0.0
ibm02,m4b-default,m4b_r6_m5_m17_spread,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,10.756076455116272,False,False,False,26ae4da5,6,True,6,315cf999,"[5, 17]",spread,legalized,,0.47895121574401855,10.756076455116272,4.301162633521313,2.857688097947204
ibm02,m4b-default,m4b_r6_m5_m25_centroid_shift,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,0.9531052112579346,False,False,False,7da7fcc6,6,True,6,315cf999,"[5, 25]",centroid_shift,legalized,,-1.0468947887420654,0.9531052112579346,0.5,0.5
ibm02,m4b-default,m4b_r6_m5_m25_spread,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,18.586545825004578,False,False,False,f2d59f19,6,True,6,315cf999,"[5, 25]",spread,legalized,,0.3538045883178711,18.586545825004578,2.2641030061244933,2.033439321928244
ibm02,m4b-default,m4b_r6_m5_m30_centroid_shift,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,9.203878164291382,False,False,False,54de114b,6,True,6,315cf999,"[5, 30]",centroid_shift,legalized,,0.4942758083343506,9.203878164291382,3.0413812651491097,3.0413812651491097
ibm02,m4b-default,m4b_r6_m5_m30_spread,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,18.064996600151062,False,False,False,20372f59,6,True,6,315cf999,"[5, 30]",spread,legalized,,-0.01718902587890625,18.064996600151062,3.1622776601683795,2.482526648950187
ibm02,m4b-default,m4b_r6_m5_m35_centroid_shift,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,1.889153003692627,False,False,False,886b0c62,6,True,6,315cf999,"[5, 35]",centroid_shift,legalized,,-1.292212963104248,1.889153003692627,0.7071067811865476,0.7071067811865476
ibm02,m4b-default,m4b_r6_m5_m35_spread,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,6.051769375801086,False,False,False,2e6039cd,6,True,6,315cf999,"[5, 35]",spread,legalized,,-0.39188647270202637,6.051769375801086,1.8027756377319946,1.1513878188659974
ibm02,m4b-default,m4b_r6_m5_m41_centroid_shift,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,17.6762478351593,False,False,False,c2a46f4c,6,True,6,315cf999,"[5, 41]",centroid_shift,legalized,,0.08936738967895508,17.6762478351593,2.8284271247461903,2.8284271247461903
ibm02,m4b-default,m4b_r6_m5_m41_spread,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,16.113844871520996,False,False,False,a6f76649,6,True,6,315cf999,"[5, 41]",spread,legalized,,-0.058147430419921875,16.113844871520996,2.8284271247461903,2.8284271247461903
ibm02,m4b-default,m4b_r6_m5_m44_centroid_shift,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,1.3659780025482178,False,False,False,93a46425,6,True,6,315cf999,"[5, 44]",centroid_shift,legalized,,-0.5733568668365479,1.3659780025482178,0.5,0.5
ibm02,m4b-default,m4b_r6_m5_m44_spread,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,7.916361689567566,False,False,False,6967f970,6,True,6,315cf999,"[5, 44]",spread,legalized,,-0.1665363311767578,7.916361689567566,1.8027756377319946,1.2549412094592711
ibm02,m4b-default,m4b_r7_m6_m13_centroid_shift,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,11.334205627441406,False,False,False,a979515e,6,True,7,092851c6,"[6, 13]",centroid_shift,legalized,,0.11693000793457031,11.334205627441406,3.0413812651491097,1.7706906325745548
ibm02,m4b-default,m4b_r7_m6_m13_spread,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,18.709896087646484,False,False,False,1f660b7e,6,True,7,092851c6,"[6, 13]",spread,legalized,,0.4651756286621094,18.709896087646484,2.0615528128088303,2.0307764064044154
ibm02,m4b-default,m4b_r7_m6_m20_centroid_shift,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,9.965497016906738,False,False,False,8196d27d,6,True,7,092851c6,"[6, 20]",centroid_shift,legalized,,0.541295051574707,9.965497016906738,2.5,1.5
ibm02,m4b-default,m4b_r7_m6_m20_spread,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,7.843379020690918,False,False,False,166098d8,6,True,7,092851c6,"[6, 20]",spread,legalized,,0.49820804595947266,7.843379020690918,2.1213203435596424,2.1213203435596424
ibm02,m4b-default,m4b_r7_m6_m24_centroid_shift,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,9.292421340942383,False,False,False,ab479f6c,6,True,7,092851c6,"[6, 24]",centroid_shift,legalized,,0.45758819580078125,9.292421340942383,3.5355339059327378,2.017766952966369
ibm02,m4b-default,m4b_r7_m6_m24_spread,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,7.583154678344727,False,False,False,62b2ef0f,6,True,7,092851c6,"[6, 24]",spread,legalized,,0.0072040557861328125,7.583154678344727,3.605551275463989,3.605551275463989
ibm02,m4b-default,m4b_r7_m6_m27_centroid_shift,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,-8.386348724365234,False,False,False,6bfca911,6,True,7,092851c6,"[6, 27]",centroid_shift,legalized,,0.3551502227783203,-8.386348724365234,1.5,1.0
ibm02,m4b-default,m4b_r7_m6_m27_spread,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,6.41618537902832,False,False,False,20532d31,6,True,7,092851c6,"[6, 27]",spread,legalized,,0.7705516815185547,6.41618537902832,2.0615528128088303,2.0615528128088303
ibm02,m4b-default,m4b_r7_m6_m36_centroid_shift,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,-1.3799190521240234,False,False,False,f18ee6d0,6,True,7,092851c6,"[6, 36]",centroid_shift,legalized,,1.2903728485107422,-1.3799190521240234,1.0,0.75
ibm02,m4b-default,m4b_r7_m6_m36_spread,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,10.120633125305176,False,False,False,6a0e8aaf,6,True,7,092851c6,"[6, 36]",spread,legalized,,0.5045042037963867,10.120633125305176,2.0615528128088303,1.3843297969976889
ibm02,m4b-default,m4b_r7_m6_m39_centroid_shift,m4b_region_repair,True,False,False,True,False,m4b_budget_exhausted,,-11.893980026245117,False,False,False,1f9f75df,6,True,7,092851c6,"[6, 39]",centroid_shift,legalized,,-0.04895973205566406,-11.893980026245117,5.1478150704935,2.82390753524675
