benchmark,profile,candidate_name,family,valid,duplicate,admitted,not_admitted,scored,skip_reason,proxy_cost,approx_delta,is_selected,scored_pool_selectable,selected_via_fallback,placement_hash,source_stage,generated,region_id,region_signature,moved_macro_ids,move_type,legalization_status,legalization_failure_reason,pre_legalization_approx_delta,post_legalization_approx_delta,legalization_displacement_max,legalization_displacement_mean,m4c_rank_score,m4c_rank_bucket,m4c_rank_reason,family_rank,family_normalized_approx_delta,m4d_rank_score,m4d_family_normalized_approx_delta,m4d_cross_family_rank,m4d_rank_reason
ibm02,m4d-default,m3a_p59_100_193_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,left,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm02,m4d-default,m3a_p59_100_193_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,right,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm02,m4d-default,m3a_p59_100_193_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,swap,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm02,m4d-default,m3a_p5_126_263_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,above,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm02,m4d-default,m3a_p5_126_263_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,below,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm02,m4d-default,m3a_p5_126_263_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm02,m4d-default,m3a_p5_126_263_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,left,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm02,m4d-default,m3a_p5_126_263_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,right,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm02,m4d-default,m3a_p5_126_263_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,swap,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm02,m4d-default,m3a_p60_100_212_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,above,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm02,m4d-default,m3a_p60_100_212_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,below,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm02,m4d-default,m3a_p60_100_212_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm02,m4d-default,m3a_p60_100_212_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,left,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm02,m4d-default,m3a_p60_100_212_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,right,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm02,m4d-default,m3a_p60_100_212_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,swap,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm02,m4d-default,m3a_p61_104_199_above,m3a_pair_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,cd67a17c,4,True,,,,above,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm02,m4d-default,m3a_p61_104_199_below,m3a_pair_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,7b79c4e5,4,True,,,,below,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm02,m4d-default,m3a_p61_104_199_centroid_shift,m3a_pair_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,86b2846f,4,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm02,m4d-default,m3a_p61_104_199_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,left,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm02,m4d-default,m3a_p61_104_199_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,right,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm02,m4d-default,m3a_p61_104_199_swap,m3a_pair_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,2727b3d4,4,True,,,,swap,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm02,m4d-default,m3a_p62_109_196_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,above,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm02,m4d-default,m3a_p62_109_196_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,below,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm02,m4d-default,m3a_p62_109_196_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm02,m4d-default,m3a_p62_109_196_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,left,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm02,m4d-default,m3a_p62_109_196_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,right,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm02,m4d-default,m3a_p62_109_196_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,swap,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm02,m4d-default,m3a_p63_112_251_above,m3a_pair_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,9fdfb3c5,4,True,,,,above,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm02,m4d-default,m3a_p63_112_251_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,below,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm02,m4d-default,m3a_p63_112_251_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm02,m4d-default,m3a_p63_112_251_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,left,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm02,m4d-default,m3a_p63_112_251_right,m3a_pair_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,65160693,4,True,,,,right,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm02,m4d-default,m3a_p63_112_251_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,swap,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm02,m4d-default,m3a_p6_120_204_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,left,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm02,m4d-default,m3a_p6_120_204_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,right,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm02,m4d-default,m3a_p6_120_204_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,swap,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm02,m4d-default,m3a_p7_28_218_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,above,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm02,m4d-default,m3a_p7_28_218_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,below,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm02,m4d-default,m3a_p7_28_218_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm02,m4d-default,m3a_p7_28_218_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,left,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm02,m4d-default,m3a_p7_28_218_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,right,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm02,m4d-default,m3a_p7_28_218_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,swap,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm02,m4d-default,m3a_p8_28_238_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,above,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm02,m4d-default,m3a_p8_28_238_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,below,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm02,m4d-default,m3a_p8_28_238_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm02,m4d-default,m3a_p8_28_238_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,left,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm02,m4d-default,m3a_p8_28_238_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,right,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm02,m4d-default,m3a_p8_28_238_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,swap,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm02,m4d-default,m3a_p9_28_256_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,above,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm02,m4d-default,m3a_p9_28_256_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,below,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm02,m4d-default,m3a_p9_28_256_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm02,m4d-default,m3a_p9_28_256_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,left,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm02,m4d-default,m3a_p9_28_256_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,right,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm02,m4d-default,m3a_p9_28_256_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4,True,,,,swap,,,,,,,,,,,,,,,family=m3a_pair_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c0_108_122_126_centroid_shift,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c0_108_122_126_cyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,cyclic,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c0_108_122_126_rcyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,rcyclic,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c10_108_126_256_centroid_shift,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c10_108_126_256_cyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,cyclic,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c10_108_126_256_rcyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,rcyclic,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c11_108_218_256_centroid_shift,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c11_108_218_256_cyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,cyclic,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c11_108_218_256_rcyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,rcyclic,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c12_28_122_238_centroid_shift,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c12_28_122_238_cyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,cyclic,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c12_28_122_238_rcyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,rcyclic,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c13_218_238_263_centroid_shift,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c13_218_238_263_cyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,cyclic,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c13_218_238_263_rcyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,rcyclic,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c14_108_204_218_centroid_shift,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c14_108_204_218_cyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,cyclic,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c14_108_204_218_rcyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,rcyclic,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c15_120_203_204_cyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,cyclic,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c15_120_203_204_rcyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,rcyclic,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c16_120_126_256_centroid_shift,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c16_120_126_256_cyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,cyclic,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c16_120_126_256_rcyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,rcyclic,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c17_51_120_126_centroid_shift,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c17_51_120_126_cyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,cyclic,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c17_51_120_126_rcyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,rcyclic,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c18_51_120_256_cyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,cyclic,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c18_51_120_256_rcyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,rcyclic,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c19_51_126_256_centroid_shift,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c19_51_126_256_cyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,cyclic,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c19_51_126_256_rcyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,rcyclic,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c1_108_122_263_centroid_shift,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c1_108_122_263_cyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,cyclic,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c1_108_122_263_rcyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,rcyclic,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c20_14_120_126_centroid_shift,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c21_14_120_256_centroid_shift,m3b_cluster_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,3ee6a17d,5,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c21_14_120_256_cyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,cyclic,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c21_14_120_256_rcyclic,m3b_cluster_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,376fcc23,5,True,,,,rcyclic,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c22_29_120_126_centroid_shift,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c22_29_120_126_cyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,cyclic,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c22_29_120_126_rcyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,rcyclic,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c23_29_120_256_centroid_shift,m3b_cluster_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,bcdc6c72,5,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c23_29_120_256_cyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,cyclic,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c23_29_120_256_rcyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,rcyclic,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c24_120_126_141_centroid_shift,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c24_120_126_141_cyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,cyclic,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c24_120_126_141_rcyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,rcyclic,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c25_120_126_163_centroid_shift,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c25_120_126_163_cyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,cyclic,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c25_120_126_163_rcyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,rcyclic,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c26_120_126_203_centroid_shift,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c26_120_126_203_cyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,cyclic,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c26_120_126_203_rcyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,rcyclic,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c27_120_126_249_centroid_shift,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c27_120_126_249_cyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,cyclic,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c27_120_126_249_rcyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,rcyclic,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c28_120_141_256_centroid_shift,m3b_cluster_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,f9b6f376,5,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c28_120_141_256_cyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,cyclic,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c28_120_141_256_rcyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,rcyclic,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c29_120_163_256_centroid_shift,m3b_cluster_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,7e28c569,5,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c29_120_163_256_cyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,cyclic,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c29_120_163_256_rcyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,rcyclic,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c2_108_126_263_centroid_shift,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c2_108_126_263_cyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,cyclic,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c2_108_126_263_rcyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,rcyclic,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c30_120_203_256_centroid_shift,m3b_cluster_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,1ad80f51,5,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c30_120_203_256_cyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,cyclic,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c30_120_203_256_rcyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,rcyclic,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
