benchmark,profile,candidate_name,family,valid,duplicate,admitted,not_admitted,scored,skip_reason,proxy_cost,approx_delta,is_selected,scored_pool_selectable,selected_via_fallback,placement_hash,source_stage
ibm02,m3c-default,m3a_p5_126_263_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm02,m3c-default,m3a_p5_126_263_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm02,m3c-default,m3a_p5_126_263_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm02,m3c-default,m3a_p5_126_263_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm02,m3c-default,m3a_p5_126_263_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm02,m3c-default,m3a_p5_126_263_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm02,m3c-default,m3a_p60_100_212_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm02,m3c-default,m3a_p60_100_212_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm02,m3c-default,m3a_p60_100_212_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm02,m3c-default,m3a_p60_100_212_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm02,m3c-default,m3a_p60_100_212_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm02,m3c-default,m3a_p60_100_212_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm02,m3c-default,m3a_p61_104_199_above,m3a_pair_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,cd67a17c,4
ibm02,m3c-default,m3a_p61_104_199_below,m3a_pair_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,7b79c4e5,4
ibm02,m3c-default,m3a_p61_104_199_centroid_shift,m3a_pair_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,86b2846f,4
ibm02,m3c-default,m3a_p61_104_199_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm02,m3c-default,m3a_p61_104_199_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm02,m3c-default,m3a_p61_104_199_swap,m3a_pair_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,2727b3d4,4
ibm02,m3c-default,m3a_p62_109_196_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm02,m3c-default,m3a_p62_109_196_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm02,m3c-default,m3a_p62_109_196_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm02,m3c-default,m3a_p62_109_196_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm02,m3c-default,m3a_p62_109_196_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm02,m3c-default,m3a_p62_109_196_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm02,m3c-default,m3a_p63_112_251_above,m3a_pair_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,9fdfb3c5,4
ibm02,m3c-default,m3a_p63_112_251_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm02,m3c-default,m3a_p63_112_251_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm02,m3c-default,m3a_p63_112_251_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm02,m3c-default,m3a_p63_112_251_right,m3a_pair_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,65160693,4
ibm02,m3c-default,m3a_p63_112_251_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm02,m3c-default,m3a_p6_120_204_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm02,m3c-default,m3a_p6_120_204_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm02,m3c-default,m3a_p6_120_204_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm02,m3c-default,m3a_p7_28_218_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm02,m3c-default,m3a_p7_28_218_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm02,m3c-default,m3a_p7_28_218_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm02,m3c-default,m3a_p7_28_218_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm02,m3c-default,m3a_p7_28_218_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm02,m3c-default,m3a_p7_28_218_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm02,m3c-default,m3a_p8_28_238_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm02,m3c-default,m3a_p8_28_238_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm02,m3c-default,m3a_p8_28_238_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm02,m3c-default,m3a_p8_28_238_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm02,m3c-default,m3a_p8_28_238_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm02,m3c-default,m3a_p8_28_238_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm02,m3c-default,m3a_p9_28_256_above,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm02,m3c-default,m3a_p9_28_256_below,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm02,m3c-default,m3a_p9_28_256_centroid_shift,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm02,m3c-default,m3a_p9_28_256_left,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm02,m3c-default,m3a_p9_28_256_right,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm02,m3c-default,m3a_p9_28_256_swap,m3a_pair_refinement,False,False,True,False,False,invalid,,,False,False,False,,4
ibm02,m3c-default,m3b_c0_108_122_126_centroid_shift,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c0_108_122_126_cyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c0_108_122_126_rcyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c10_108_126_256_centroid_shift,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c10_108_126_256_cyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c10_108_126_256_rcyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c11_108_218_256_centroid_shift,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c11_108_218_256_cyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c11_108_218_256_rcyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c12_28_122_238_centroid_shift,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c12_28_122_238_cyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c12_28_122_238_rcyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c13_218_238_263_centroid_shift,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c13_218_238_263_cyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c13_218_238_263_rcyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c14_108_204_218_centroid_shift,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c14_108_204_218_cyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c14_108_204_218_rcyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c15_120_203_204_cyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c15_120_203_204_rcyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c16_120_126_256_centroid_shift,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c16_120_126_256_cyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c16_120_126_256_rcyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c17_51_120_126_centroid_shift,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c17_51_120_126_cyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c17_51_120_126_rcyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c18_51_120_256_cyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c18_51_120_256_rcyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c19_51_126_256_centroid_shift,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c19_51_126_256_cyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c19_51_126_256_rcyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c1_108_122_263_centroid_shift,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c1_108_122_263_cyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c1_108_122_263_rcyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c20_14_120_126_centroid_shift,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c21_14_120_256_centroid_shift,m3b_cluster_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,3ee6a17d,5
ibm02,m3c-default,m3b_c21_14_120_256_cyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c21_14_120_256_rcyclic,m3b_cluster_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,376fcc23,5
ibm02,m3c-default,m3b_c22_29_120_126_centroid_shift,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c22_29_120_126_cyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c22_29_120_126_rcyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c23_29_120_256_centroid_shift,m3b_cluster_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,bcdc6c72,5
ibm02,m3c-default,m3b_c23_29_120_256_cyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c23_29_120_256_rcyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c24_120_126_141_centroid_shift,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c24_120_126_141_cyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c24_120_126_141_rcyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c25_120_126_163_centroid_shift,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c25_120_126_163_cyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c25_120_126_163_rcyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c26_120_126_203_centroid_shift,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c26_120_126_203_cyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c26_120_126_203_rcyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c27_120_126_249_centroid_shift,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c27_120_126_249_cyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c27_120_126_249_rcyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c28_120_141_256_centroid_shift,m3b_cluster_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,f9b6f376,5
ibm02,m3c-default,m3b_c28_120_141_256_cyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c28_120_141_256_rcyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c29_120_163_256_centroid_shift,m3b_cluster_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,7e28c569,5
ibm02,m3c-default,m3b_c29_120_163_256_cyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c29_120_163_256_rcyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c2_108_126_263_centroid_shift,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c2_108_126_263_cyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c2_108_126_263_rcyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c30_120_203_256_centroid_shift,m3b_cluster_refinement,True,False,False,True,False,m3c_not_admitted,,,False,False,False,1ad80f51,5
ibm02,m3c-default,m3b_c30_120_203_256_cyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c30_120_203_256_rcyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c31_120_249_256_centroid_shift,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c31_120_249_256_cyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c31_120_249_256_rcyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c3_122_126_263_centroid_shift,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c3_122_126_263_cyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c3_122_126_263_rcyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c4_28_218_238_centroid_shift,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c4_28_218_238_cyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c4_28_218_238_rcyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c5_28_218_256_centroid_shift,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c5_28_218_256_cyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c5_28_218_256_rcyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c6_28_238_256_centroid_shift,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c6_28_238_256_cyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c6_28_238_256_rcyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c7_218_238_256_cyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c7_218_238_256_rcyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c8_108_218_263_centroid_shift,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c8_108_218_263_cyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c8_108_218_263_rcyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c9_122_238_263_centroid_shift,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c9_122_238_263_cyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,m3b_c9_122_238_263_rcyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5
ibm02,m3c-default,original_line_search_m122_scale0p25x,original_line_search,True,False,True,False,False,not_scored,,-2.5097694396972656,False,False,False,028a2497,3
ibm02,m3c-default,original_line_search_m122_scale0p5x,original_line_search,True,False,True,False,False,not_scored,,-4.467599868774414,False,False,False,6871ac9f,3
ibm02,m3c-default,original_line_search_m122_scale0p75x,original_line_search,True,False,True,False,False,not_scored,,-5.411348342895508,False,False,False,dd385f45,3
ibm02,m3c-default,original_line_search_m122_scale1p25x,original_line_search,True,False,True,False,False,not_scored,,-7.298849105834961,False,False,False,5c806a48,3
ibm02,m3c-default,original_line_search_m122_scale1x,original_line_search,True,True,True,False,False,duplicate,,-6.355100631713867,False,False,False,bc391220,3
ibm02,m3c-default,original_line_search_m122_scale2p5x,original_line_search,True,False,True,False,False,line_search_early_stop,,-0.49010276794433594,False,False,False,f710ec2d,3
ibm02,m3c-default,original_line_search_m122_scale3x,original_line_search,True,False,True,False,False,not_scored,,5.17230224609375,False,False,False,230d0748,3
ibm02,m3c-default,original_line_search_m122_scale4x,original_line_search,True,False,True,False,False,not_scored,,28.45726203918457,False,False,False,43451f01,3
ibm02,m3c-default,original_line_search_m126_scale0p25x,original_line_search,True,False,True,False,False,not_scored,,-7.17999267578125,False,False,False,4b71cd5a,3
ibm02,m3c-default,original_line_search_m126_scale0p5x,original_line_search,True,False,True,False,False,not_scored,,-14.3599853515625,False,False,False,7b228755,3
ibm02,m3c-default,original_line_search_m126_scale0p75x,original_line_search,True,False,True,False,False,not_scored,,-21.194976806640625,False,False,False,f9d3e6a1,3
ibm02,m3c-default,original_line_search_m126_scale1p25x,original_line_search,True,False,True,False,False,not_scored,,-31.965011596679688,False,False,False,134fd978,3
ibm02,m3c-default,original_line_search_m126_scale1x,original_line_search,True,True,True,False,False,duplicate,,-26.579971313476562,False,False,False,08ac5032,3
ibm02,m3c-default,original_line_search_m126_scale2p5x,original_line_search,True,False,True,False,False,budget_exceeded,,-57.952484130859375,False,False,False,3a1d0092,3
ibm02,m3c-default,original_line_search_m126_scale3x,original_line_search,True,False,True,False,False,not_scored,,-62.822458267211914,False,False,False,4e070b4b,3
ibm02,m3c-default,original_line_search_m126_scale4x,original_line_search,True,False,True,False,False,not_scored,,-61.924957275390625,False,False,False,554d429c,3
ibm02,m3c-default,original_line_search_m28_scale0p25x,original_line_search,True,False,True,False,False,not_scored,,-1.1999988555908203,False,False,False,28211e96,3
ibm02,m3c-default,original_line_search_m28_scale0p5x,original_line_search,True,False,True,False,False,not_scored,,-2.3999977111816406,False,False,False,f061e571,3
ibm02,m3c-default,original_line_search_m28_scale0p75x,original_line_search,True,False,True,False,False,not_scored,,-3.599996566772461,False,False,False,aa35d1c3,3
ibm02,m3c-default,original_line_search_m28_scale1p25x,original_line_search,True,False,True,False,False,not_scored,,-6.000003814697266,False,False,False,c951e5aa,3
ibm02,m3c-default,original_line_search_m28_scale1x,original_line_search,True,True,True,False,False,duplicate,,-4.799995422363281,False,False,False,aa32a585,3
ibm02,m3c-default,original_line_search_m28_scale2p5x,original_line_search,True,False,True,False,False,line_search_early_stop,,-8.62950325012207,False,False,False,37f4b826,3
ibm02,m3c-default,original_line_search_m28_scale3x,original_line_search,True,False,True,False,False,not_scored,,9.38674545288086,False,False,False,178428ca,3
ibm02,m3c-default,original_line_search_m28_scale4x,original_line_search,True,False,True,False,False,not_scored,,51.87828826904297,False,False,False,d22ff159,3
ibm02,m3c-default,original_neighborhood_m108_down_s,original_neighborhood,True,False,True,False,False,prefiltered,,44.95720291137695,False,False,False,b45f2ad2,1
ibm02,m3c-default,original_neighborhood_m119_down_s,original_neighborhood,True,False,True,False,False,prefiltered,,82.23746490478516,False,False,False,04e36acc,1
ibm02,m3c-default,original_neighborhood_m119_left_s,original_neighborhood,True,False,True,False,False,prefiltered,,15.901816844940186,False,False,False,16362e9b,1
ibm02,m3c-default,original_neighborhood_m119_up_s,original_neighborhood,True,False,True,False,False,budget_exceeded,,0.2936210632324219,False,False,False,ec93411a,1
ibm02,m3c-default,original_neighborhood_m122_left_s,original_neighborhood,True,False,True,False,False,prefiltered,,18.879613876342773,False,False,False,50952df7,1
ibm02,m3c-default,original_neighborhood_m126_down_s,original_neighborhood,True,False,True,False,False,budget_exceeded,,-2.2399978637695312,False,False,False,33602044,1
ibm02,m3c-default,original_neighborhood_m126_up_s,original_neighborhood,True,False,True,False,False,prefiltered,,2.3999977111816406,False,False,False,c77d3022,1
ibm02,m3c-default,original_neighborhood_m135_down_s,original_neighborhood,True,False,True,False,False,budget_exceeded,,-0.9744014739990234,False,False,False,8fb4cad5,1
ibm02,m3c-default,original_neighborhood_m135_left_s,original_neighborhood,True,False,True,False,False,budget_exceeded,,-1.9535980224609375,False,False,False,ae6475d8,1
ibm02,m3c-default,original_neighborhood_m135_right_s,original_neighborhood,True,False,True,False,False,prefiltered,,1.9535980224609375,False,False,False,43a8260b,1
ibm02,m3c-default,original_neighborhood_m135_toward_centroid,original_neighborhood,True,False,True,False,False,budget_exceeded,,-2.137418746948242,False,False,False,dff0724d,1
ibm02,m3c-default,original_neighborhood_m135_up_s,original_neighborhood,True,False,True,False,False,budget_exceeded,,0.9744014739990234,False,False,False,f33edec2,1
ibm02,m3c-default,original_neighborhood_m146_down_s,original_neighborhood,True,False,True,False,False,budget_exceeded,,1.2991981506347656,False,False,False,36fc9e46,1
ibm02,m3c-default,original_neighborhood_m146_left_s,original_neighborhood,True,False,True,False,False,prefiltered,,2.604800224304199,False,False,False,212699d2,1
ibm02,m3c-default,original_neighborhood_m146_nearest_whitespace,original_neighborhood,True,False,True,False,False,prefiltered,,3.903998374938965,False,False,False,c34dc9c1,1
ibm02,m3c-default,original_neighborhood_m146_right_s,original_neighborhood,True,False,True,False,False,budget_exceeded,,-2.604800224304199,False,False,False,c00c3be7,1
ibm02,m3c-default,original_neighborhood_m146_toward_centroid,original_neighborhood,True,False,True,False,False,budget_exceeded,,-2.9117918014526367,False,False,False,7887560c,1
ibm02,m3c-default,original_neighborhood_m146_up_s,original_neighborhood,True,False,True,False,False,budget_exceeded,,-1.2992019653320312,False,False,False,7209487e,1
ibm02,m3c-default,original_neighborhood_m204_down_s,original_neighborhood,True,False,True,False,False,prefiltered,,5.59999942779541,False,False,False,fb75a248,1
ibm02,m3c-default,original_neighborhood_m204_left_s,original_neighborhood,True,False,True,False,False,budget_exceeded,,-1.8649921417236328,False,False,False,e5ea7e2c,1
ibm02,m3c-default,original_neighborhood_m204_right_s,original_neighborhood,True,False,True,False,False,prefiltered,,10.259994506835938,False,False,False,ae0a2751,1
ibm02,m3c-default,original_neighborhood_m204_toward_centroid,original_neighborhood,True,False,True,False,False,budget_exceeded,,-3.661190986633301,False,False,False,ca48d281,1
ibm02,m3c-default,original_neighborhood_m218_down_s,original_neighborhood,True,False,True,False,False,prefiltered,,17.27999973297119,False,False,False,d93ac026,1
ibm02,m3c-default,original_neighborhood_m218_right_s,original_neighborhood,True,False,True,False,False,prefiltered,,36.18248748779297,False,False,False,5e69dea8,1
ibm02,m3c-default,original_neighborhood_m220_down_s,original_neighborhood,True,False,True,False,False,budget_exceeded,,0.9744014739990234,False,False,False,d861f9c0,1
ibm02,m3c-default,original_neighborhood_m220_left_s,original_neighborhood,True,False,True,False,False,budget_exceeded,,1.6279995441436768,False,False,False,ab04668a,1
ibm02,m3c-default,original_neighborhood_m220_right_s,original_neighborhood,True,False,True,False,False,budget_exceeded,,-1.6279995441436768,False,False,False,2494a002,1
ibm02,m3c-default,original_neighborhood_m220_toward_centroid,original_neighborhood,True,False,True,False,False,budget_exceeded,,-1.8720824718475342,False,False,False,7b8e07f8,1
ibm02,m3c-default,original_neighborhood_m220_up_s,original_neighborhood,True,False,True,False,False,budget_exceeded,,-0.9744014739990234,False,False,False,1e49735b,1
ibm02,m3c-default,original_neighborhood_m233_down_s,original_neighborhood,True,False,True,False,False,prefiltered,,1.9488029479980469,False,False,False,f59d2d81,1
ibm02,m3c-default,original_neighborhood_m233_left_s,original_neighborhood,True,False,True,False,False,budget_exceeded,,1.6280001401901245,False,False,False,31c42d4a,1
ibm02,m3c-default,original_neighborhood_m233_right_s,original_neighborhood,True,False,True,False,False,budget_exceeded,,-1.6279995441436768,False,False,False,15f5832d,1
ibm02,m3c-default,original_neighborhood_m233_toward_centroid,original_neighborhood,True,False,True,False,False,budget_exceeded,,-2.07688045501709,False,False,False,f3b1edb8,1
ibm02,m3c-default,original_neighborhood_m233_up_s,original_neighborhood,True,False,True,False,False,budget_exceeded,,-1.2992019653320312,False,False,False,e6cda40b,1
ibm02,m3c-default,original_neighborhood_m238_down_s,original_neighborhood,True,False,True,False,False,prefiltered,,30.520009994506836,False,False,False,7226ba59,1
ibm02,m3c-default,original_neighborhood_m238_left_s,original_neighborhood,True,False,True,False,False,prefiltered,,21.885482788085938,False,False,False,88218695,1
ibm02,m3c-default,original_neighborhood_m238_right_s,original_neighborhood,True,False,True,False,False,budget_exceeded,,-0.9794979095458984,False,False,False,0d08cc7d,1
